,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-12-20 23:00:00,0,0,12,2015,284.4485,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 00:00:00,1,0,12,2015,284.17554,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 01:00:00,2,0,12,2015,283.8916,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 02:00:00,3,0,12,2015,283.56616,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 03:00:00,4,0,12,2015,282.98657,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 04:00:00,5,0,12,2015,282.65234,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 05:00:00,6,0,12,2015,282.41284,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 06:00:00,7,0,12,2015,282.26392,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 07:00:00,8,0,12,2015,282.3855,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 08:00:00,9,0,12,2015,282.3911,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 09:00:00,10,0,12,2015,282.90967,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 10:00:00,11,0,12,2015,283.9275,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 11:00:00,12,0,12,2015,284.69604,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 12:00:00,13,0,12,2015,285.34375,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 13:00:00,14,0,12,2015,285.81348,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 14:00:00,15,0,12,2015,285.8391,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 15:00:00,16,0,12,2015,285.35327,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 16:00:00,17,0,12,2015,284.98193,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 17:00:00,18,0,12,2015,284.51514,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 18:00:00,19,0,12,2015,284.6753,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 19:00:00,20,0,12,2015,284.87988,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 20:00:00,21,0,12,2015,285.00488,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 21:00:00,22,0,12,2015,285.0371,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 22:00:00,23,0,12,2015,284.98706,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-21 23:00:00,0,1,12,2015,284.80835,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 00:00:00,1,1,12,2015,284.7295,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 01:00:00,2,1,12,2015,284.69775,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 02:00:00,3,1,12,2015,284.6599,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 03:00:00,4,1,12,2015,284.5791,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 04:00:00,5,1,12,2015,284.49268,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 05:00:00,6,1,12,2015,284.23535,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 06:00:00,7,1,12,2015,284.0122,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 07:00:00,8,1,12,2015,283.90723,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 08:00:00,9,1,12,2015,284.02173,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 09:00:00,10,1,12,2015,284.34302,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 10:00:00,11,1,12,2015,285.16675,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 11:00:00,12,1,12,2015,286.03442,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 12:00:00,13,1,12,2015,286.61743,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 13:00:00,14,1,12,2015,286.7024,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 14:00:00,15,1,12,2015,286.66895,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 15:00:00,16,1,12,2015,286.23413,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 16:00:00,17,1,12,2015,285.64453,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
